NeuralResponses1,NeuralResponses2,NeuralResponses3,NeuralResponses4,NeuralResponses5,NeuralResponses6,NeuralResponses7,NeuralResponses8,NeuralResponses9,NeuralResponses10,NeuralResponses11,NeuralResponses12,NeuralResponses13,NeuralResponses14,NeuralResponses15,NeuralResponses16,NeuralResponses17,NeuralResponses18,NeuralResponses19,NeuralResponses20,NeuralResponses21,NeuralResponses22,NeuralResponses23,NeuralResponses24,NeuralResponses25,NeuralResponses26,NeuralResponses27,NeuralResponses28,NeuralResponses29,NeuralResponses30,NeuralResponses31,NeuralResponses32,NeuralResponses33,NeuralResponses34,NeuralResponses35,NeuralResponses36,NeuralResponses37,NeuralResponses38,NeuralResponses39,NeuralResponses40,NeuralResponses41,NeuralResponses42,NeuralResponses43,NeuralResponses44,NeuralResponses45,NeuralResponses46,NeuralResponses47,NeuralResponses48,NeuralResponses49,NeuralResponses50,NeuralResponses51,NeuralResponses52,NeuralResponses53,NeuralResponses54,NeuralResponses55,NeuralResponses56,NeuralResponses57,NeuralResponses58,NeuralResponses59,NeuralResponses60,NeuralResponses61,NeuralResponses62,NeuralResponses63,NeuralResponses64,NeuralResponses65,NeuralResponses66,NeuralResponses67,NeuralResponses68,NeuralResponses69,NeuralResponses70,NeuralResponses71,NeuralResponses72,NeuralResponses73,NeuralResponses74,NeuralResponses75,NeuralResponses76,NeuralResponses77,NeuralResponses78,NeuralResponses79,NeuralResponses80,NeuralResponses81,NeuralResponses82,NeuralResponses83,NeuralResponses84,NeuralResponses85,NeuralResponses86,NeuralResponses87,NeuralResponses88,NeuralResponses89,NeuralResponses90,NeuralResponses91,NeuralResponses92,NeuralResponses93,NeuralResponses94,NeuralResponses95,NeuralResponses96,NeuralResponses97,NeuralResponses98,NeuralResponses99,NeuralResponses100
-0.520251421578347,-0.667074885582241,1.70090267755537,-0.993566304686825,0.816133224931017,2.78996084749601,0.165566887349,1.28204177255062,1.31667441121052,1.71912495137879,-1.13677516050296,-0.327246623485034,-2.85886020542481,1.37711615458747,0.827842850231086,3.07224754923084,-1.25708332122595,1.28163608991107,1.30017590237957,-1.46149742213899,1.07550500113115,-1.28903903184372,-0.0634710521877185,1.94806105989585,1.11569102236567,3.27833500073129,0.795319052505217,0.198847112063541,0.403261371927554,-0.334260926862521,-1.07744642342334,2.47563169032147,0.955281606632709,5.4631466620548,-1.1162184050784,0.720744745453734,2.93121869044446,4.23987945615174,0.0864360982328237,-2.89732601027452,1.79377416753955,-1.58774220759966,1.059422994459,-1.16588503145091,-3.73190318585174,-1.00176265102924,0.836597171805573,0.29500629272759,1.24756100040132,2.20370270171231,-1.15374481889628,0.289142651498391,-3.03440645545142,1.40833014620331,0.4567225940397,-1.73145159440246,2.88291651813306,-1.4100309543259,-1.27911965284566,-0.815026288368287,0.149074254319717,-0.455360550341257,-3.12962000414807,1.77927616800737,0.691343226815829,0.81489976777942,0.907175419534542,0.0360596533767392,0.235766320397597,-0.244206343997336,-4.03473755537497,-0.853854919867235,0.0872506338655458,1.95324454555864,-0.280254082214263,-0.706162720181359,-1.29490932681198,0.0435255705319336,-0.503333114193712,-0.57338015019311,-0.454770814197091,0.0355085362838905,-4.70491314092424,1.58189293133017,-0.385438809880903,-0.95816321041743,-1.6387694646861,0.50633512880193,3.18114266393927,1.82917134717115,2.66649926400733,0.402850015532664,-0.526564785972761,-3.46320650610359,2.4890522935228,-2.22037043957595,-1.85208624245362,0.59192734954621,-2.0353979997197,-1.66221977844288
0.615300356286899,1.28435366146417,-2.22605021480403,-1.83610572725834,2.73465669767034,4.01619372753664,-0.430937994857006,1.43246493662698,1.65714071508382,-0.0649730831119787,-1.13341148702606,-0.404594043599111,-1.87602242287702,-1.20897852213795,-1.98571572485631,0.781607115449535,-0.395348570738741,-0.960210374650788,2.08024270560627,-1.98706275420457,-0.999070717932918,1.16129685649263,-0.523932650960073,1.87424639368969,-1.23379619660293,2.41433553691148,-2.21024431639556,0.0374465893467368,-1.87162859757122,1.65723155535768,-0.0610888130995124,-0.966303845575308,2.21797450101928,-0.47703027375957,-0.915425319475935,-1.92065246923913,-0.265022311661815,-2.91358566770974,-0.0200822983647836,-2.48084973225521,1.05119184995377,1.8257984686717,-1.72094541638654,-0.259285609553613,-0.305228655832616,-0.926780123355737,2.5557797248956,-1.27657742750775,-0.697633851006334,4.43927855282951,2.08881995644051,-1.23477707757674,1.71673101137296,0.0272907561795911,-0.902451988203059,-1.099118564692,-0.0861938097081133,-1.70062801074599,0.879791834500446,-0.240443664213614,-0.334019268762484,0.548989027037062,-1.35537397924616,-0.281256312042874,0.47135936559536,0.678206262850311,0.388630986478145,2.78627928418813,-1.60637060183671,-0.197121316252232,0.136073215280747,1.26632631056675,2.4748521385918,1.65405350855269,0.486472468296582,-4.83154483556646,-0.652834293737078,-1.28324295948175,-1.50601250314119,2.6984730675785,-0.344404347895918,0.479888714340691,-0.242544701449769,-2.26353926037473,-1.50940516742617,-1.14977390447701,-0.523422607036871,-0.860479554608604,1.90528132573114,-0.701790704155882,-2.80298660660873,0.762577693471975,-0.582336023597305,-0.777495599648215,-1.70025751781494,0.360612856490477,-0.64526249084304,-1.71900395806142,-1.47252504797124,-2.37614154745097
0.296715845259009,-1.89995767798611,2.67905650163187,-0.093821029769532,0.463766410331619,1.62485558418217,0.660978739443797,-1.00846343137775,0.838869237192755,0.960059579341465,-2.25191600800707,0.342051314975757,-0.840231351601951,-2.34004188572913,1.63781422687479,-1.92631647082553,-0.176587023227903,4.48685912028887,-0.980534963387581,-0.839949548744614,1.9081547524601,-3.60490035270892,1.58906021602521,0.213719903007354,-1.1857569633167,0.307572584307147,-0.290689076585351,0.275958849077697,1.42236259012508,1.47146745746684,-2.99784503425014,1.88423649941859,0.449508248578918,1.27154102559336,-0.0923775408891219,0.551209491294666,0.182685216103137,0.742212083734715,-1.59285021579476,-0.867362976694134,0.698544599705925,-0.39618023895128,-2.30443938831834,-2.81174086498504,-4.54072434173301,-1.28857349756787,1.23762554072822,-1.66768043217366,2.8112549949995,-1.62109730424536,-2.71855868635471,-0.285275746267502,-0.426901273032209,0.529556928932341,-0.184674559644931,-0.110024331728457,0.450682112805694,-0.358225766359441,1.19553170170219,2.97574296619655,-0.658116163012149,1.21938467657407,1.42915036428607,-1.11839169533613,5.41265848811059,-0.534839165363159,-0.139459310382574,-2.72343915622767,-1.81754761688008,-1.28858393221913,-1.82833737904413,0.649788920729345,1.60495279728077,-1.45391004716441,-1.64220435989714,-0.786555079624123,-1.19421007510759,3.29563019497811,0.13209981037304,-2.77451809261834,1.39673432415652,0.826899445856355,-1.62653043479541,-1.35653963731907,-0.0875583544944673,1.7231954467744,0.886571670296307,-0.988485544190748,-2.9995992140435,2.19794976806211,0.958245019042304,0.638075041574238,-0.411892980436397,-1.05561763621989,0.275964904486279,0.606061826921679,-0.214457775858321,1.30293369270622,1.0345071697536,-2.77518422757719
-0.183081879750066,-0.23936825255554,0.328492374025686,1.08916250355634,-0.307612240441606,-0.450332357487777,-0.40676679959515,0.386707418149944,-0.919740646405481,-0.949087521796563,1.00842626075697,-0.94599222426093,-2.16811911131804,-0.0602004819494288,-0.223771985053241,2.74697049000825,-2.22904025367672,0.0291187253060435,0.231595285379687,0.379678023791878,0.129860182976996,2.82834450376742,0.255675606881493,0.115131439383386,2.00076301950854,0.127439743873787,0.768381622127988,0.759815068074034,3.14392150742347,-0.625580232880512,6.66783497252,-1.64880994862693,-2.01777766764965,-2.91156363351705,-0.176717225459499,0.538380357806482,-3.03561504691376,-0.0208292090977689,1.37188440154089,-0.604884441186523,1.43931926777832,0.440257383303973,0.965498405878255,0.496341741872508,-0.35856884662612,1.68359070805969,0.170236032599069,-3.53967344394775,-0.639403319592366,-0.303079340993408,-2.89789089842038,0.804853575720866,-0.59569796130939,0.000710803026017486,0.52974578657471,-1.4966442320429,0.644852641190268,1.38878224769959,-0.983584540719503,-1.2038523460605,2.66475760449594,0.939696947967745,1.05016408719405,0.736868661172753,1.37369671039128,2.71078642465595,0.403179118682973,-0.617215698138011,-1.37880488193894,-0.464568226808038,1.41069130657506,2.04687310279118,-3.18843515038219,0.216232952571511,-1.90865183569412,1.6078824368984,-2.49271240662836,-2.94185340719509,-2.60615446483068,-0.0458223087978862,-1.11456736988643,2.68852862737684,-1.83209475266228,-1.50179960464136,2.6884890258397,0.433131447514425,1.09945271865382,0.470495746317657,1.20620552837708,2.21881283938462,0.734613905554234,1.80756845739578,3.24529333059078,0.261446480374124,1.90016426247895,1.19778087721323,-2.03098451931729,0.0551732697725067,-0.106109833127173,-2.59991064544963
2.45951454751367,1.07822615794453,3.75300651191028,-4.34964138894771,0.294358396143743,-0.911639896975449,2.23566087765762,1.81575229113412,-1.85077880954241,-0.641755475661223,0.543067275320055,2.36277494063808,3.94099229217908,-1.65937952610901,0.332969670081012,1.53000794900823,-0.133239161395339,0.966727592643812,-2.51567355319271,3.56671230388619,2.05225664530492,1.31336082233758,0.300806575397998,2.48627117474027,-0.72041546583445,0.172681850220558,-0.0154883740069667,0.432146743952615,-1.98513869834132,-1.36656961826146,0.807988839629122,0.599640783349728,1.78516276567828,-2.4299191998709,1.72888438024784,-0.282668878848541,0.432356175073043,3.17567488498807,0.0060380912472553,-4.28433504463695,-1.11420960393979,0.0679213871225199,-0.171301582700578,-0.0211544545093569,2.30530239653723,1.03878795134433,-2.17903192610141,-0.845490374837844,0.418979558939778,0.0779509486485468,1.45057798229842,-1.94645357804067,-3.98797039028213,-0.155815914531938,-1.20048839155977,-0.0521966257410549,-1.28549795230058,-0.18537084751829,0.3227930639681,1.70410532024623,-3.40033699769826,-1.13388565486019,4.47558442343909,-0.700391621451206,-0.425123659403632,1.23786625405807,-1.71352931232702,-1.21416769904379,1.44106339333955,5.01552785901632,-0.518981348307455,2.59032897661326,-0.787409061091285,-1.00333498023434,-0.501156778351217,-1.8154688650753,0.860212472081818,-0.0305127020757154,-1.98032901055573,1.85359531143814,-2.20394313227004,2.49129789366137,1.83270059143803,-0.338737784405855,4.01208698110692,-1.4164174952554,-2.30885720736686,0.0759061578425598,-0.0167753875782412,-0.505790105283404,-1.2994639640744,1.47019164436144,1.7020517674747,-1.00051747360885,0.126467180044182,-0.323098835324369,-1.46746823369997,0.25558441564635,2.0198192713002,0.357899398594531
-0.612651355573955,1.29682630142426,1.53572648917365,0.766672430768549,-3.86826368172853,0.808760521756847,-0.568807030670045,-2.27734659288269,-2.91479850366939,2.68246798195058,0.356252405442316,2.36151761373179,-2.63791490631485,-0.716045812025576,1.74239663259544,-1.91808980658425,-0.417059980187329,1.78504691612759,0.687784809018986,0.0634675659573034,-1.58952343494394,-1.04074102434088,1.36971196333915,-1.52728674542168,1.829366889395,-0.00138569913142561,0.157068819544139,-0.108212198002041,-2.10210535608016,-0.230767264550022,-0.534261437729506,2.32627649229567,0.179384430372249,2.93105842505188,-1.0919240112948,0.96488178423234,0.822621977206386,3.27365951319987,-1.3873854481519,0.0902710922770268,1.15180424350372,-0.779805066421472,-0.26219752753838,-0.813285363159479,-0.715233798386557,-1.92327163095618,0.309804645982491,1.33043540787234,2.4479481815183,-2.70521141231574,0.63859076058009,-1.51244699919035,-3.99029990914947,-1.42774196875447,-1.10537437933609,0.324528285317988,0.595526241461014,-0.902775821669168,0.984477255595579,0.378129944523507,0.58314930222368,-3.43636020963499,-0.140420832050275,-1.76590619363103,-1.99858060615203,2.82769733659216,-2.14584095738862,-1.26104041226574,-3.68893879297633,-1.39267479093135,1.45979677803603,-1.69134646415188,-0.21465695474087,0.681611371370046,-1.68799028229239,1.51104914857702,-0.822678936081237,0.836581447454161,1.22400906054699,-1.83297714424559,-1.96486758186833,0.838021497735533,2.16301419723385,1.42059183450733,0.810022173380604,1.50605850348106,-0.17078356731457,0.966618980991968,1.35354050276591,2.79000949306012,0.484321589638674,0.476096500002352,-0.40538150957871,0.771015081396403,-1.1500251630795,-0.196877911672568,1.73080024675162,-0.512319980690866,-0.902172324134015,0.741045471553764
-0.271370548063525,0.0838008506829366,3.51210199525952,-1.22353189159785,2.91410097721678,2.54553261802242,1.07646978694219,-0.681028004839245,-0.367148619230419,0.624856397726986,1.03305377806702,-0.677467076806458,0.242869035971636,-1.60946040861498,1.63550066929031,2.97179946803101,1.21781166581914,0.0856043443831082,-3.20442030389676,-2.04032823983059,3.55720116737549,1.64578445028758,0.65662403534679,3.32811688281047,-0.219005095993908,-0.426602729783451,-1.53652174119408,0.976996681682315,-0.901403107668474,-1.39589955117878,-0.578100891164192,2.96322670599754,1.69396372372697,-3.44285062859618,-4.1779585163296,1.55325306550525,-1.08782542799951,0.626825343391895,-0.223651627406192,1.89535955584189,0.767459661112876,-1.359207241812,1.83204737702136,-2.10282303519874,4.57871070832665,-1.23221879558698,0.513932407670313,-0.520540719344321,0.615358943368025,2.15123657764508,1.31914099856326,0.213738175298027,-0.969295197056391,-2.67083733709208,-1.07556262602049,0.702183934406749,2.6709423145215,1.78425043914329,-1.06930962589572,-1.15623037054181,-2.06217442216617,1.58183692573538,0.634798041073001,-1.14939339485677,-2.46827426021803,1.82458657118068,-0.264588722538782,-4.66766002447597,-1.98078599358959,2.25225127379788,0.217009714025417,-0.00813786684206286,-1.12801108940177,0.995959668317498,1.82721432346404,3.02845605317695,-0.379360509724938,2.79974329880135,-1.29221768220206,-2.7857078842482,0.902894550174286,0.602002871063586,0.551393118546306,1.20669082956859,-2.18310055534668,1.18253885751997,-1.24475526380458,0.656757745092973,2.65424626652361,0.918803931415243,1.53695767166495,-0.684440992982203,1.33489316339172,-3.92803000618139,-1.4822394176689,0.284878284435821,0.865297187886815,0.0394393012098693,0.067611425507429,-0.40670554676538
-1.66179576555831,1.30763675829809,-1.10748419756921,0.944917131312342,0.000413339026632542,-3.37012330983264,1.57249400415427,-1.38422070006956,0.702489871000403,0.615229883467327,0.248178104374768,-1.50719247268686,-1.82968890315142,0.577971114173303,-1.94072728589864,-0.254775397908851,0.0752684073105229,-0.858302440135106,-1.89928443815347,0.253457229599503,0.649493461480497,-0.0862734293900027,-2.09479624428587,-3.75627950738875,-0.111582251245115,-0.0520968636157858,0.957529063903553,0.95397193260238,-2.58151990983663,0.415480013171178,1.64104010026139,-1.55882438221645,0.000448220272921962,-0.420933295509087,3.99226635875216,1.70300919082238,-3.12339114074274,1.04936452415737,0.476317923088273,-1.61134787976025,1.57514099748298,-2.09932261873755,1.53374185868501,-0.759867307438973,-3.97697007999234,-2.22421290850212,2.60214522051343,-1.05762522870191,1.24091556097305,0.662389488269267,3.68092904339336,-1.10546410992172,-0.571825778511932,2.41288632745564,-1.0105203398227,-1.23083817860346,-2.92888337529155,-0.572948559858538,-2.05582598534259,2.45626587509089,0.337243796210902,0.365191228175651,-0.202471053174105,0.688156376132455,-1.82788787114613,-1.56352072309535,2.02424214399728,0.304945150218475,-2.12820631265661,0.558814233132236,-1.08964608701041,0.376801085771051,-0.647783076266686,-0.541639649485641,0.85906989457971,1.71263706971942,-3.30395764119724,1.02302516257538,0.898853151070782,-2.2167861229225,0.350880523606924,0.50647296727088,-2.2227861785709,-0.557178592066412,2.59153286741777,2.53684841202952,-0.0980665751325134,-0.720128744515282,0.958305855127522,-1.80078655551399,0.736008367110335,0.407388796231627,0.606264391669164,-1.55756967566554,1.27739055890559,-1.11359577900018,-0.513126511564456,-0.725076959776811,-0.465532288266461,-2.42379210366212
-0.330701148941273,-0.26614235819336,1.93005045463059,1.48246870086617,-3.09060775344037,2.49435172436736,-0.924999579111033,-1.24405325000757,2.75129013066361,-0.99020479544743,1.01741293761373,-0.274110448941659,0.501252232692666,-1.11249828860899,0.901117428862615,0.655983515245671,0.694390847202057,0.601053611537443,-2.50045035995948,-1.54507978593781,2.82670229435813,-1.50843000041495,2.28679538159505,0.738129155687702,-0.323399792632961,-0.388913594375208,-1.58274520488641,2.77681209238101,-0.895694465349459,-0.932168183768824,1.39324637818486,-0.282546088983665,4.32725161637819,0.665642210269927,2.90253829261431,1.69251728724863,3.49876723713505,-3.25755918449219,-0.371427615637669,-0.513343481198887,-1.41671995191043,-2.42697026658314,0.521323967194363,-0.179016520912722,-1.40982606219556,0.10348174437919,0.992203947861807,-0.898502068978285,1.23492685615694,-0.396014641942839,-0.733885679739807,2.53118808377819,-0.337719603307193,1.22321930372898,3.57896289593552,-0.0936460269987369,-2.27492797483772,-0.696413378265678,-2.68876164248424,-1.70512530058086,-0.994871167052497,0.95852856913545,1.63904430363812,-0.453048652787761,-1.95194307502526,1.78194850180547,-2.22925436963641,-1.24357016277911,0.469491578509162,-2.49161216043618,-2.32134456979044,1.14688595155095,2.95723713138606,3.18522142481781,-1.20115116313183,1.78614338162777,-0.90280343748372,2.37286292394211,-0.445252625051876,-2.32605536943613,0.433828872685174,0.577288654043565,1.38600848555686,2.00557591595043,-1.25469666063336,-1.53909472477644,1.74552383764403,0.89302999375108,0.387469033817487,-2.817943920498,-1.41275423468726,-2.95078167082267,-2.64976279902368,1.12492522271545,-2.27749664113294,-0.426330307831508,1.55775755655633,0.570298343063688,2.67760290747767,-0.922004686169559
-1.60270513464018,2.00999018155841,1.6490970312466,-2.30539568225844,0.340554875198593,-0.899234977836706,-0.526676381534143,-1.33470710622943,1.24205898534952,0.303683500317443,4.97855384063672,0.0965414313319839,-1.28419115816346,3.18080317720192,0.338879012917615,0.984532671163034,-0.123856093913597,-1.02531669413062,-1.37684112564538,0.652082749075737,0.246544214269071,-2.32509132111159,-2.61424874146091,-1.63754239008034,-2.55922301027084,-0.266606066527306,-0.138169222562526,-1.19710636965403,0.433686980267883,-1.24509291043765,1.91645830341761,0.682245580465039,0.489804361721134,-0.744784444230309,0.716644079668966,1.60371561859331,0.891287740392553,1.86831612844742,3.72143367884092,-2.54134025739845,0.755314012447572,0.0280109061062928,-0.366133787484067,2.24828849364517,-0.429502136732276,0.186368399531274,0.638305262051883,1.03168197253546,1.47759024304502,-0.850345779241553,2.01476729630374,1.4394838067833,0.581596732553174,-4.06199473986858,1.77526021944245,-1.58822477228473,-0.485123494141714,-1.60387869929201,-0.00587020709533559,0.401367969076167,1.42358305464502,-2.43202582677031,2.61175338809238,1.61181421426337,-2.84060732432074,2.09324783883321,0.846292652648934,0.293077917809381,1.93890286207719,-2.77675892236525,-1.2201633135968,1.88606722402992,-0.243443552591228,-1.11187188680043,-2.14284158200077,0.324033409769073,0.176254043679131,-1.73548435885242,-1.62173737738669,-2.85447200127582,1.81003222244206,3.20947085701887,0.426835395624271,4.28342815041888,-2.21650781234206,-1.12189724547933,-0.709869163934829,-0.743346241713507,1.56067984924542,-0.140112834383835,1.01122938750492,0.855217389834317,1.2701919159379,0.901719986388184,-1.2377965792675,1.83222374549535,0.130556028277084,-0.119557147133506,-1.5832061733074,1.13852411305193
